date,medicine_name,category,past_7_day_sales,past_30_day_avg_sales,current_stock,days_to_expiry,price_per_unit,daily_sales_real,next_7_day_demand,month,live_temp,live_humidity,is_rainy,fever_trend,allergy_trend
2014-08-20,Asthalin,R03,16.0,1.2666666666666666,0,294,159,0.0,2.0,8,26.92,83,0,56,0
2014-08-21,Asthalin,R03,16.0,1.2666666666666666,0,219,300,0.0,6.0,8,26.92,83,0,56,0
2014-08-22,Asthalin,R03,16.0,1.2333333333333334,1,77,320,0.0,6.0,8,26.92,83,0,56,0
2014-08-23,Asthalin,R03,13.0,1.2333333333333334,0,346,288,0.0,6.0,8,26.92,83,0,56,0
2014-08-24,Asthalin,R03,13.0,1.2333333333333334,4,227,154,1.0,12.0,8,26.92,83,0,56,0
2014-08-25,Asthalin,R03,14.0,1.2333333333333334,0,216,187,0.0,12.0,8,26.92,83,0,56,0
2014-08-26,Asthalin,R03,4.0,1.2333333333333334,3,56,246,1.0,13.0,8,26.92,83,0,56,0
2014-08-27,Asthalin,R03,2.0,1.0666666666666667,1,127,28,0.0,15.0,8,26.92,83,0,56,0
2014-08-28,Asthalin,R03,2.0,1.0666666666666667,32,145,271,4.0,11.0,8,26.92,83,0,56,0
2014-08-29,Asthalin,R03,6.0,1.2,0,382,209,0.0,11.0,8,26.92,83,0,56,0
2014-08-30,Asthalin,R03,6.0,1.0,1,61,189,0.0,16.0,8,26.92,83,0,56,0
2014-08-31,Asthalin,R03,6.0,1.0,59,244,126,7.0,9.0,8,26.92,83,0,56,0
2014-09-01,Asthalin,R03,12.0,1.2333333333333334,1,112,232,0.0,10.0,9,26.92,83,0,56,0
2014-09-02,Asthalin,R03,12.0,1.0666666666666667,20,364,228,2.0,10.0,9,26.92,83,0,56,0
2014-09-03,Asthalin,R03,13.0,1.1333333333333333,16,234,126,2.0,8.0,9,26.92,83,0,56,0
2014-09-04,Asthalin,R03,15.0,1.2,1,294,185,0.0,18.0,9,26.92,83,0,56,0
2014-09-05,Asthalin,R03,11.0,1.2,0,393,24,0.0,26.0,9,26.92,83,0,56,0
2014-09-06,Asthalin,R03,11.0,1.1666666666666667,25,39,329,5.0,22.0,9,26.92,83,0,56,0
2014-09-07,Asthalin,R03,16.0,1.3333333333333333,0,108,114,0.0,28.0,9,26.92,83,0,56,0
2014-09-08,Asthalin,R03,9.0,1.2666666666666666,5,66,84,1.0,28.0,9,26.92,83,0,56,0
2014-09-09,Asthalin,R03,10.0,1.3,14,363,104,2.0,26.0,9,26.92,83,0,56,0
2014-09-10,Asthalin,R03,10.0,1.3666666666666667,0,46,276,0.0,45.0,9,26.92,83,0,56,0
2014-09-11,Asthalin,R03,8.0,1.3666666666666667,87,305,246,10.0,35.0,9,26.92,83,0,56,0
2014-09-12,Asthalin,R03,18.0,1.7,66,360,99,8.0,49.0,9,26.92,83,0,56,0
2014-09-13,Asthalin,R03,26.0,1.9666666666666666,6,324,132,1.0,50.0,9,26.92,83,0,56,0
2014-09-14,Asthalin,R03,22.0,2.0,51,285,294,6.0,44.0,9,26.92,83,0,56,0
2014-09-15,Asthalin,R03,28.0,2.1,8,309,142,1.0,43.0,9,26.92,83,0,56,0
2014-09-16,Asthalin,R03,28.0,2.1333333333333333,0,57,159,0.0,44.0,9,26.92,83,0,56,0
2014-09-17,Asthalin,R03,26.0,2.1333333333333333,163,357,341,19.0,25.0,9,26.92,83,0,56,0
2014-09-18,Asthalin,R03,45.0,2.433333333333333,0,171,220,0.0,26.0,9,26.92,83,0,56,0
2014-09-19,Asthalin,R03,35.0,2.3333333333333335,102,359,338,22.0,4.0,9,26.92,83,0,56,0
2014-09-20,Asthalin,R03,49.0,3.066666666666667,10,138,274,2.0,2.0,9,26.92,83,0,56,0
2014-09-21,Asthalin,R03,50.0,3.1333333333333333,1,172,223,0.0,2.0,9,26.92,83,0,56,0
2014-09-22,Asthalin,R03,44.0,3.1333333333333333,1,27,157,0.0,12.0,9,26.92,83,0,56,0
2014-09-23,Asthalin,R03,43.0,3.1333333333333333,8,20,210,1.0,33.0,9,26.92,83,0,56,0
2014-09-24,Asthalin,R03,44.0,3.1333333333333333,0,103,266,0.0,44.0,9,26.92,83,0,56,0
2014-09-25,Asthalin,R03,25.0,3.1333333333333333,3,169,108,1.0,45.0,9,26.92,83,0,56,0
2014-09-26,Asthalin,R03,26.0,3.1333333333333333,1,198,317,0.0,56.0,9,26.92,83,0,56,0
2014-09-27,Asthalin,R03,4.0,3.1333333333333333,1,125,232,0.0,81.0,9,26.92,83,0,56,0
2014-09-28,Asthalin,R03,2.0,3.0,1,242,160,0.0,81.0,9,26.92,83,0,56,0
2014-09-29,Asthalin,R03,2.0,3.0,61,158,133,10.0,71.0,9,26.92,83,0,56,0
2014-09-30,Asthalin,R03,12.0,3.3333333333333335,189,246,130,22.0,54.0,9,26.92,83,0,56,0
2014-10-01,Asthalin,R03,33.0,3.8333333333333335,93,231,51,11.0,43.0,10,26.92,83,0,56,0
2014-10-02,Asthalin,R03,44.0,4.2,6,190,175,2.0,46.0,10,26.92,83,0,56,0
2014-10-03,Asthalin,R03,45.0,4.2,61,152,278,11.0,41.0,10,26.92,83,0,56,0
2014-10-04,Asthalin,R03,56.0,4.5,191,297,312,25.0,16.0,10,26.92,83,0,56,0
2014-10-05,Asthalin,R03,81.0,5.333333333333333,1,84,252,0.0,21.0,10,26.92,83,0,56,0
2014-10-06,Asthalin,R03,81.0,5.333333333333333,0,58,157,0.0,22.0,10,26.92,83,0,56,0
2014-10-07,Asthalin,R03,71.0,5.166666666666667,34,268,207,5.0,28.0,10,26.92,83,0,56,0
2014-10-08,Asthalin,R03,54.0,5.333333333333333,0,244,142,0.0,30.0,10,26.92,83,0,56,0
2014-10-09,Asthalin,R03,43.0,5.3,31,269,197,5.0,30.0,10,26.92,83,0,56,0
2014-10-10,Asthalin,R03,46.0,5.4,56,312,151,6.0,24.0,10,26.92,83,0,56,0
2014-10-11,Asthalin,R03,41.0,5.6,1,297,210,0.0,27.0,10,26.92,83,0,56,0
2014-10-12,Asthalin,R03,16.0,5.266666666666667,33,72,165,5.0,28.0,10,26.92,83,0,56,0
2014-10-13,Asthalin,R03,21.0,5.166666666666667,3,78,42,1.0,27.0,10,26.92,83,0,56,0
2014-10-14,Asthalin,R03,22.0,5.166666666666667,57,127,160,11.0,36.0,10,26.92,83,0,56,0
2014-10-15,Asthalin,R03,28.0,5.333333333333333,7,134,284,2.0,36.0,10,26.92,83,0,56,0
2014-10-16,Asthalin,R03,30.0,5.366666666666666,45,73,274,5.0,31.0,10,26.92,83,0,56,0
2014-10-17,Asthalin,R03,30.0,5.533333333333333,1,284,198,0.0,36.0,10,26.92,83,0,56,0
2014-10-18,Asthalin,R03,24.0,4.9,30,101,208,3.0,35.0,10,26.92,83,0,56,0
2014-10-19,Asthalin,R03,27.0,5.0,37,314,15,6.0,30.0,10,26.92,83,0,56,0
2014-10-20,Asthalin,R03,28.0,4.466666666666667,0,85,289,0.0,33.0,10,26.92,83,0,56,0
2014-10-21,Asthalin,R03,27.0,4.4,173,144,160,20.0,13.0,10,26.92,83,0,56,0
2014-10-22,Asthalin,R03,36.0,5.066666666666666,14,32,116,2.0,38.0,10,26.92,83,0,56,0
2014-10-23,Asthalin,R03,36.0,5.133333333333334,1,351,310,0.0,40.0,10,26.92,83,0,56,0
2014-10-24,Asthalin,R03,31.0,5.1,31,166,134,5.0,35.0,10,26.92,83,0,56,0
2014-10-25,Asthalin,R03,36.0,5.266666666666667,16,111,187,2.0,40.0,10,26.92,83,0,56,0
2014-10-26,Asthalin,R03,35.0,5.3,7,169,231,1.0,39.0,10,26.92,83,0,56,0
2014-10-27,Asthalin,R03,30.0,5.333333333333333,23,48,82,3.0,41.0,10,26.92,83,0,56,0
2014-10-28,Asthalin,R03,33.0,5.433333333333334,0,93,25,0.0,41.0,10,26.92,83,0,56,0
2014-10-29,Asthalin,R03,13.0,5.433333333333334,165,322,272,27.0,15.0,10,26.92,83,0,56,0
2014-10-30,Asthalin,R03,38.0,6.0,18,400,335,2.0,13.0,10,26.92,83,0,56,0
2014-10-31,Asthalin,R03,40.0,5.333333333333333,0,290,201,0.0,13.0,10,26.92,83,0,56,0
2014-11-01,Asthalin,R03,35.0,4.966666666666667,30,173,348,7.0,23.0,11,26.92,83,0,56,0
2014-11-02,Asthalin,R03,40.0,5.133333333333334,1,128,266,0.0,25.0,11,26.92,83,0,56,0
2014-11-03,Asthalin,R03,39.0,4.766666666666667,27,198,254,5.0,27.0,11,26.92,83,0,56,0
2014-11-04,Asthalin,R03,41.0,4.1,1,85,306,0.0,35.0,11,26.92,83,0,56,0
2014-11-05,Asthalin,R03,41.0,4.1,7,57,267,1.0,37.0,11,26.92,83,0,56,0
2014-11-06,Asthalin,R03,15.0,4.133333333333334,1,326,133,0.0,37.0,11,26.92,83,0,56,0
2014-11-07,Asthalin,R03,13.0,3.966666666666667,0,94,316,0.0,39.0,11,26.92,83,0,56,0
2014-11-08,Asthalin,R03,13.0,3.966666666666667,107,104,266,17.0,24.0,11,26.92,83,0,56,0
2014-11-09,Asthalin,R03,23.0,4.366666666666666,20,50,142,2.0,22.0,11,26.92,83,0,56,0
2014-11-10,Asthalin,R03,25.0,4.233333333333333,53,378,31,7.0,25.0,11,26.92,83,0,56,0
2014-11-11,Asthalin,R03,27.0,4.466666666666667,44,231,252,8.0,17.0,11,26.92,83,0,56,0
2014-11-12,Asthalin,R03,35.0,4.566666666666666,27,153,172,3.0,24.0,11,26.92,83,0,56,0
2014-11-13,Asthalin,R03,37.0,4.633333333333334,0,356,111,0.0,32.0,11,26.92,83,0,56,0
2014-11-14,Asthalin,R03,37.0,4.266666666666667,10,351,264,2.0,32.0,11,26.92,83,0,56,0
2014-11-15,Asthalin,R03,39.0,4.266666666666667,14,360,198,2.0,38.0,11,26.92,83,0,56,0
2014-11-16,Asthalin,R03,24.0,4.166666666666667,0,164,32,0.0,38.0,11,26.92,83,0,56,0
2014-11-17,Asthalin,R03,22.0,4.166666666666667,91,365,147,10.0,29.0,11,26.92,83,0,56,0
2014-11-18,Asthalin,R03,25.0,4.4,0,67,134,0.0,31.0,11,26.92,83,0,56,0
2014-11-19,Asthalin,R03,17.0,4.2,40,272,124,10.0,32.0,11,26.92,83,0,56,0
2014-11-20,Asthalin,R03,24.0,4.533333333333333,31,128,212,8.0,28.0,11,26.92,83,0,56,0
2014-11-21,Asthalin,R03,32.0,4.133333333333334,20,397,20,2.0,28.0,11,26.92,83,0,56,0
2014-11-22,Asthalin,R03,32.0,4.133333333333334,64,124,301,8.0,20.0,11,26.92,83,0,56,0
2014-11-23,Asthalin,R03,38.0,4.4,0,237,118,0.0,20.0,11,26.92,83,0,56,0
2014-11-24,Asthalin,R03,38.0,4.233333333333333,7,107,110,1.0,21.0,11,26.92,83,0,56,0
2014-11-25,Asthalin,R03,29.0,4.2,17,285,305,2.0,23.0,11,26.92,83,0,56,0
2014-11-26,Asthalin,R03,31.0,4.233333333333333,62,63,294,11.0,25.0,11,26.92,83,0,56,0
2014-11-27,Asthalin,R03,32.0,4.5,29,280,331,4.0,22.0,11,26.92,83,0,56,0
2014-11-28,Asthalin,R03,28.0,4.633333333333334,12,202,283,2.0,21.0,11,26.92,83,0,56,0
2014-11-29,Asthalin,R03,28.0,3.8,1,116,149,0.0,28.0,11,26.92,83,0,56,0
2014-11-30,Asthalin,R03,20.0,3.7333333333333334,1,307,209,0.0,40.0,11,26.92,83,0,56,0
2014-12-01,Asthalin,R03,20.0,3.7333333333333334,9,280,272,2.0,38.0,12,26.92,83,0,56,0
2014-12-02,Asthalin,R03,21.0,3.566666666666667,42,270,343,4.0,34.0,12,26.92,83,0,56,0
2014-12-03,Asthalin,R03,23.0,3.7,86,171,110,13.0,27.0,12,26.92,83,0,56,0
2014-12-04,Asthalin,R03,25.0,3.966666666666667,6,387,92,1.0,26.0,12,26.92,83,0,56,0
2014-12-05,Asthalin,R03,22.0,4.0,7,292,301,1.0,27.0,12,26.92,83,0,56,0
2014-12-06,Asthalin,R03,21.0,4.0,60,258,299,7.0,27.0,12,26.92,83,0,56,0
2014-12-07,Asthalin,R03,28.0,4.233333333333333,47,149,197,12.0,21.0,12,26.92,83,0,56,0
2014-12-08,Asthalin,R03,40.0,4.633333333333334,1,177,174,0.0,30.0,12,26.92,83,0,56,0
2014-12-09,Asthalin,R03,38.0,4.066666666666666,0,352,160,0.0,34.0,12,26.92,83,0,56,0
2014-12-10,Asthalin,R03,34.0,4.0,20,31,134,6.0,36.0,12,26.92,83,0,56,0
2014-12-11,Asthalin,R03,27.0,3.966666666666667,0,88,314,0.0,36.0,12,26.92,83,0,56,0
2014-12-12,Asthalin,R03,26.0,3.7,6,381,226,2.0,34.0,12,26.92,83,0,56,0
2014-12-13,Asthalin,R03,27.0,3.6666666666666665,63,191,331,7.0,27.0,12,26.92,83,0,56,0
2014-12-14,Asthalin,R03,27.0,3.9,58,58,19,6.0,31.0,12,26.92,83,0,56,0
2014-12-15,Asthalin,R03,21.0,4.033333333333333,79,352,47,9.0,35.0,12,26.92,83,0,56,0
2014-12-16,Asthalin,R03,30.0,4.266666666666667,25,26,295,4.0,46.0,12,26.92,83,0,56,0
2014-12-17,Asthalin,R03,34.0,4.4,55,341,296,8.0,40.0,12,26.92,83,0,56,0
2014-12-18,Asthalin,R03,36.0,4.333333333333333,1,239,259,0.0,42.0,12,26.92,83,0,56,0
2014-12-19,Asthalin,R03,36.0,4.333333333333333,0,124,256,0.0,42.0,12,26.92,83,0,56,0
2014-12-20,Asthalin,R03,34.0,4.0,1,356,188,0.0,51.0,12,26.92,83,0,56,0
2014-12-21,Asthalin,R03,27.0,3.7333333333333334,77,169,44,10.0,54.0,12,26.92,83,0,56,0
2014-12-22,Asthalin,R03,31.0,4.0,119,66,19,13.0,43.0,12,26.92,83,0,56,0
2014-12-23,Asthalin,R03,35.0,4.166666666666667,152,351,253,15.0,33.0,12,26.92,83,0,56,0
2014-12-24,Asthalin,R03,46.0,4.666666666666667,18,379,314,2.0,41.0,12,26.92,83,0,56,0
2014-12-25,Asthalin,R03,40.0,4.7,19,212,165,2.0,39.0,12,26.92,83,0,56,0
2014-12-26,Asthalin,R03,42.0,4.7,1,147,284,0.0,45.25,12,26.92,83,0,56,0
2014-12-27,Asthalin,R03,42.0,4.333333333333333,92,395,43,9.0,36.25,12,26.92,83,0,56,0
2014-12-28,Asthalin,R03,51.0,4.5,89,37,86,13.0,25.25,12,26.92,83,0,56,0
2014-12-29,Asthalin,R03,54.0,4.866666666666666,7,294,17,2.0,39.25,12,26.92,83,0,56,0
2014-12-30,Asthalin,R03,43.0,4.933333333333334,44,270,131,5.0,37.25,12,26.92,83,0,56,0
2014-12-31,Asthalin,R03,33.0,5.1,48,202,127,10.0,27.25,12,26.92,83,0,56,0
2015-01-01,Asthalin,R03,41.0,5.366666666666666,1,172,234,0.0,28.25,1,26.92,83,0,56,0
2015-01-02,Asthalin,R03,39.0,5.233333333333333,51,204,18,6.25,29.0,1,26.92,83,0,56,0
2015-01-03,Asthalin,R03,45.25,5.008333333333334,0,395,205,0.0,30.0,1,26.92,83,0,56,0
2015-01-04,Asthalin,R03,36.25,4.975,6,383,328,2.0,39.0,1,26.92,83,0,56,0
2015-01-05,Asthalin,R03,25.25,5.008333333333334,145,76,107,16.0,29.0,1,26.92,83,0,56,0
2015-01-06,Asthalin,R03,39.25,5.308333333333334,13,341,239,3.0,30.0,1,26.92,83,0,56,0
2015-01-07,Asthalin,R03,37.25,5.008333333333334,0,212,328,0.0,31.0,1,26.92,83,0,56,0
2015-01-08,Asthalin,R03,27.25,5.008333333333334,8,272,137,1.0,45.0,1,26.92,83,0,56,0
2015-01-09,Asthalin,R03,28.25,5.041666666666667,23,248,85,7.0,44.0,1,26.92,83,0,56,0
2015-01-10,Asthalin,R03,29.0,5.075,10,142,51,1.0,43.0,1,26.92,83,0,56,0
2015-01-11,Asthalin,R03,30.0,5.108333333333333,125,105,150,11.0,32.0,1,26.92,83,0,56,0
2015-01-12,Asthalin,R03,39.0,5.408333333333333,58,115,69,6.0,46.0,1,26.92,83,0,56,0
2015-01-13,Asthalin,R03,29.0,5.375,23,108,164,4.0,46.0,1,26.92,83,0,56,0
2015-01-14,Asthalin,R03,30.0,5.308333333333334,5,297,118,1.0,45.0,1,26.92,83,0,56,0
2015-01-15,Asthalin,R03,31.0,5.041666666666667,134,200,71,15.0,30.0,1,26.92,83,0,56,0
2015-01-16,Asthalin,R03,45.0,5.408333333333333,21,361,16,6.0,31.0,1,26.92,83,0,56,0
2015-01-17,Asthalin,R03,44.0,5.341666666666667,0,94,88,0.0,53.0,1,26.92,83,0,56,0
2015-01-18,Asthalin,R03,43.0,5.341666666666667,0,267,35,0.0,58.0,1,26.92,83,0,56,0
2015-01-19,Asthalin,R03,32.0,5.341666666666667,206,148,92,20.0,51.0,1,26.92,83,0,56,0
2015-01-20,Asthalin,R03,46.0,6.008333333333334,24,33,265,4.0,47.0,1,26.92,83,0,56,0
2015-01-21,Asthalin,R03,46.0,5.808333333333334,0,377,99,0.0,52.0,1,26.92,83,0,56,0
2015-01-22,Asthalin,R03,45.0,5.375,0,197,172,0.0,63.0,1,26.92,83,0,56,0
2015-01-23,Asthalin,R03,30.0,4.875,43,255,227,7.0,56.0,1,26.92,83,0,56,0
2015-01-24,Asthalin,R03,31.0,5.041666666666667,96,379,63,22.0,45.0,1,26.92,83,0,56,0
2015-01-25,Asthalin,R03,53.0,5.708333333333333,37,186,338,5.0,40.0,1,26.92,83,0,56,0
2015-01-26,Asthalin,R03,58.0,5.875,66,123,122,13.0,30.0,1,26.92,83,0,56,0
2015-01-27,Asthalin,R03,51.0,6.008333333333334,0,66,261,0.0,36.0,1,26.92,83,0,56,0
2015-01-28,Asthalin,R03,47.0,5.575,23,129,255,5.0,43.0,1,26.92,83,0,56,0
2015-01-29,Asthalin,R03,52.0,5.675,49,82,156,11.0,34.0,1,26.92,83,0,56,0
2015-01-30,Asthalin,R03,63.0,5.875,0,263,206,0.0,47.0,1,26.92,83,0,56,0
2015-01-31,Asthalin,R03,56.0,5.541666666666667,87,199,21,11.0,36.0,1,26.92,83,0,56,0
2015-02-01,Asthalin,R03,45.0,5.908333333333333,1,214,163,0.0,36.0,2,26.92,83,0,56,0
2015-02-02,Asthalin,R03,40.0,5.7,22,159,103,3.0,33.0,2,26.92,83,0,56,0
2015-02-03,Asthalin,R03,30.0,5.8,20,151,345,6.0,33.0,2,26.92,83,0,56,0
2015-02-04,Asthalin,R03,36.0,5.933333333333334,100,48,56,12.0,41.0,2,26.92,83,0,56,0
2015-02-05,Asthalin,R03,43.0,5.8,14,103,111,2.0,44.0,2,26.92,83,0,56,0
2015-02-06,Asthalin,R03,34.0,5.766666666666667,119,62,212,13.0,53.0,2,26.92,83,0,56,0
2015-02-07,Asthalin,R03,47.0,6.2,0,244,141,0.0,58.0,2,26.92,83,0,56,0
2015-02-08,Asthalin,R03,36.0,6.166666666666667,0,103,257,0.0,65.0,2,26.92,83,0,56,0
2015-02-09,Asthalin,R03,36.0,5.933333333333334,1,266,260,0.0,75.0,2,26.92,83,0,56,0
2015-02-10,Asthalin,R03,33.0,5.9,32,128,66,6.0,75.0,2,26.92,83,0,56,0
2015-02-11,Asthalin,R03,33.0,5.733333333333333,105,289,70,20.0,66.0,2,26.92,83,0,56,0
2015-02-12,Asthalin,R03,41.0,6.2,24,223,288,5.0,67.0,2,26.92,83,0,56,0
2015-02-13,Asthalin,R03,44.0,6.233333333333333,123,62,99,22.0,70.0,2,26.92,83,0,56,0
2015-02-14,Asthalin,R03,53.0,6.933333333333334,35,312,184,5.0,65.0,2,26.92,83,0,56,0
2015-02-15,Asthalin,R03,58.0,6.6,61,365,279,7.0,69.0,2,26.92,83,0,56,0
2015-02-16,Asthalin,R03,65.0,6.633333333333334,75,303,121,10.0,79.0,2,26.92,83,0,56,0
2015-02-17,Asthalin,R03,75.0,6.966666666666667,23,212,305,6.0,84.0,2,26.92,83,0,56,0
2015-02-18,Asthalin,R03,75.0,7.166666666666667,61,46,108,11.0,75.0,2,26.92,83,0,56,0
2015-02-19,Asthalin,R03,66.0,6.866666666666666,33,124,52,6.0,70.0,2,26.92,83,0,56,0
2015-02-20,Asthalin,R03,67.0,6.933333333333334,114,37,35,25.0,45.0,2,26.92,83,0,56,0
2015-02-21,Asthalin,R03,70.0,7.766666666666667,0,109,279,0.0,49.0,2,26.92,83,0,56,0
2015-02-22,Asthalin,R03,65.0,7.766666666666667,72,335,26,11.0,38.0,2,26.92,83,0,56,0
2015-02-23,Asthalin,R03,69.0,7.9,108,223,166,20.0,20.0,2,26.92,83,0,56,0
2015-02-24,Asthalin,R03,79.0,7.833333333333333,50,389,109,11.0,10.0,2,26.92,83,0,56,0
2015-02-25,Asthalin,R03,84.0,8.033333333333333,19,289,290,2.0,19.0,2,26.92,83,0,56,0
2015-02-26,Asthalin,R03,75.0,7.666666666666667,4,109,312,1.0,18.0,2,26.92,83,0,56,0
2015-02-27,Asthalin,R03,70.0,7.7,1,176,314,0.0,19.0,2,26.92,83,0,56,0
2015-02-28,Asthalin,R03,45.0,7.533333333333333,20,278,263,4.0,15.0,2,26.92,83,0,56,0
2015-03-01,Asthalin,R03,49.0,7.3,0,377,85,0.0,17.0,3,26.92,83,0,56,0
2015-03-02,Asthalin,R03,38.0,7.3,15,323,70,2.0,16.0,3,26.92,83,0,56,0
2015-03-03,Asthalin,R03,20.0,7.0,4,343,181,1.0,21.0,3,26.92,83,0,56,0
2015-03-04,Asthalin,R03,10.0,7.033333333333333,73,390,232,11.0,14.0,3,26.92,83,0,56,0
2015-03-05,Asthalin,R03,19.0,7.3,0,297,126,0.0,16.0,3,26.92,83,0,56,0
2015-03-06,Asthalin,R03,18.0,7.1,8,78,184,1.0,16.0,3,26.92,83,0,56,0
2015-03-07,Asthalin,R03,19.0,6.733333333333333,0,163,337,0.0,25.0,3,26.92,83,0,56,0
2015-03-08,Asthalin,R03,15.0,6.666666666666667,10,19,19,2.0,35.0,3,26.92,83,0,56,0
2015-03-09,Asthalin,R03,17.0,6.3,4,243,307,1.0,34.0,3,26.92,83,0,56,0
2015-03-10,Asthalin,R03,16.0,6.333333333333333,51,154,148,6.0,30.0,3,26.92,83,0,56,0
2015-03-11,Asthalin,R03,21.0,6.533333333333333,41,316,181,4.0,46.0,3,26.92,83,0,56,0
2015-03-12,Asthalin,R03,14.0,6.666666666666667,14,362,157,2.0,59.0,3,26.92,83,0,56,0
2015-03-13,Asthalin,R03,16.0,6.533333333333333,10,67,90,1.0,63.0,3,26.92,83,0,56,0
2015-03-14,Asthalin,R03,16.0,5.9,79,153,88,9.0,60.0,3,26.92,83,0,56,0
2015-03-15,Asthalin,R03,25.0,6.033333333333333,129,239,214,12.0,58.0,3,26.92,83,0,56,0
2015-03-16,Asthalin,R03,35.0,5.7,0,324,200,0.0,58.0,3,26.92,83,0,56,0
2015-03-17,Asthalin,R03,34.0,5.533333333333333,9,33,148,2.0,65.0,3,26.92,83,0,56,0
2015-03-18,Asthalin,R03,30.0,5.366666666666666,155,93,137,20.0,58.0,3,26.92,83,0,56,0
2015-03-19,Asthalin,R03,46.0,5.7,148,95,269,15.0,49.0,3,26.92,83,0,56,0
2015-03-20,Asthalin,R03,59.0,6.0,22,376,203,5.0,66.0,3,26.92,83,0,56,0
2015-03-21,Asthalin,R03,63.0,5.8,51,291,115,6.0,60.0,3,26.92,83,0,56,0
2015-03-22,Asthalin,R03,60.0,5.8,105,309,124,10.0,58.0,3,26.92,83,0,56,0
2015-03-23,Asthalin,R03,58.0,5.3,1,117,301,0.0,58.0,3,26.92,83,0,56,0
2015-03-24,Asthalin,R03,58.0,5.3,62,209,88,9.0,51.0,3,26.92,83,0,56,0
2015-03-25,Asthalin,R03,65.0,5.233333333333333,80,368,332,13.0,43.0,3,26.92,83,0,56,0
2015-03-26,Asthalin,R03,58.0,5.0,63,198,200,6.0,40.0,3,26.92,83,0,56,0
2015-03-27,Asthalin,R03,49.0,4.833333333333333,127,260,262,22.0,18.0,3,26.92,83,0,56,0
2015-03-28,Asthalin,R03,66.0,5.5,0,136,103,0.0,23.0,3,26.92,83,0,56,0
2015-03-29,Asthalin,R03,60.0,5.466666666666667,80,384,242,8.0,15.0,3,26.92,83,0,56,0
2015-03-30,Asthalin,R03,58.0,5.733333333333333,1,279,179,0.0,18.0,3,26.92,83,0,56,0
2015-03-31,Asthalin,R03,58.0,5.6,11,151,309,2.0,24.0,3,26.92,83,0,56,0
2015-04-01,Asthalin,R03,51.0,5.666666666666667,25,263,309,5.0,29.0,4,26.92,83,0,56,0
2015-04-02,Asthalin,R03,43.0,5.766666666666667,13,254,196,3.0,32.0,4,26.92,83,0,56,0
2015-04-03,Asthalin,R03,40.0,5.833333333333333,0,87,101,0.0,40.0,4,26.92,83,0,56,0
2015-04-04,Asthalin,R03,18.0,5.466666666666667,26,224,27,5.0,40.0,4,26.92,83,0,56,0
2015-04-05,Asthalin,R03,23.0,5.633333333333334,0,354,289,0.0,40.0,4,26.92,83,0,56,0
2015-04-06,Asthalin,R03,15.0,5.6,25,309,23,3.0,40.0,4,26.92,83,0,56,0
2015-04-07,Asthalin,R03,18.0,5.7,32,242,198,8.0,37.0,4,26.92,83,0,56,0
2015-04-08,Asthalin,R03,24.0,5.9,67,199,226,10.0,27.0,4,26.92,83,0,56,0
2015-04-09,Asthalin,R03,29.0,6.2,59,100,102,6.0,30.0,4,26.92,83,0,56,0
2015-04-10,Asthalin,R03,32.0,6.2,61,278,328,8.0,23.0,4,26.92,83,0,56,0
2015-04-11,Asthalin,R03,40.0,6.333333333333333,20,239,258,5.0,19.0,4,26.92,83,0,56,0
2015-04-12,Asthalin,R03,40.0,6.433333333333334,0,32,193,0.0,19.0,4,26.92,83,0,56,0
2015-04-13,Asthalin,R03,40.0,6.4,32,75,235,3.0,17.0,4,26.92,83,0,56,0
2015-04-14,Asthalin,R03,40.0,6.2,28,338,261,5.0,12.0,4,26.92,83,0,56,0
2015-04-15,Asthalin,R03,37.0,5.966666666666667,1,213,276,0.0,13.0,4,26.92,83,0,56,0
2015-04-16,Asthalin,R03,27.0,5.966666666666667,56,264,319,9.0,5.0,4,26.92,83,0,56,0
2015-04-17,Asthalin,R03,30.0,6.2,7,238,234,1.0,5.0,4,26.92,83,0,56,0
2015-04-18,Asthalin,R03,23.0,5.566666666666666,8,398,244,1.0,5.0,4,26.92,83,0,56,0
2015-04-19,Asthalin,R03,19.0,5.1,0,83,256,0.0,6.0,4,26.92,83,0,56,0
2015-04-20,Asthalin,R03,19.0,4.933333333333334,3,260,113,1.0,5.0,4,26.92,83,0,56,0
2015-04-21,Asthalin,R03,17.0,4.766666666666667,0,84,272,0.0,10.0,4,26.92,83,0,56,0
2015-04-22,Asthalin,R03,12.0,4.433333333333334,3,155,161,1.0,20.0,4,26.92,83,0,56,0
2015-04-23,Asthalin,R03,13.0,4.466666666666667,7,380,295,1.0,22.0,4,26.92,83,0,56,0
2015-04-24,Asthalin,R03,5.0,4.2,8,181,324,1.0,21.0,4,26.92,83,0,56,0
2015-04-25,Asthalin,R03,5.0,3.8,5,226,327,1.0,20.0,4,26.92,83,0,56,0
2015-04-26,Asthalin,R03,5.0,3.6333333333333333,3,157,287,1.0,20.0,4,26.92,83,0,56,0
2015-04-27,Asthalin,R03,6.0,2.933333333333333,0,385,201,0.0,30.0,4,26.92,83,0,56,0
2015-04-28,Asthalin,R03,5.0,2.933333333333333,35,380,195,5.0,30.0,4,26.92,83,0,56,0
2015-04-29,Asthalin,R03,10.0,2.8333333333333335,81,222,116,11.0,19.0,4,26.92,83,0,56,0
2015-04-30,Asthalin,R03,20.0,3.2,12,322,238,3.0,21.0,4,26.92,83,0,56,0
