datum,atc_code,daily_sales,date,medicine_name,past_7_day_sales,past_30_day_avg_sales,next_7_day_demand,month,live_temp,live_humidity,is_rainy,fever_trend,cold_trend,dengue_trend,allergy_trend,current_stock,days_to_expiry,price_per_unit
7/19/2016,M01AB,7.34,2016-07-19,Diclofenac,41.568333333,5.452944444433332,46.65,7,26.774596493519145,89.48903923321147,0,66,35,82,12,137,214,150
7/20/2016,M01AB,10.33,2016-07-20,Diclofenac,43.238333333,5.486277777766666,47.63,7,28.55300996330935,85.83309943613922,1,88,23,66,10,136,276,150
7/21/2016,M01AB,5.66,2016-07-21,Diclofenac,47.35,5.585944444433334,40.3,7,27.40999178150896,86.26404683763863,1,89,29,57,14,42,216,150
7/22/2016,M01AB,3.33,2016-07-22,Diclofenac,50.67,5.530277777766667,44.31,7,28.043117234402228,85.71942303477731,0,65,21,49,14,52,252,150
7/23/2016,M01AB,4.66,2016-07-23,Diclofenac,51.0,5.5746111111,50.970000000000006,7,29.917677793910947,85.3992242819667,1,76,18,56,26,16,19,150
7/24/2016,M01AB,2.33,2016-07-24,Diclofenac,46.33,5.629944444433334,52.64,7,28.286648602029857,90.0804874618138,1,65,42,59,29,76,364,150
7/25/2016,M01AB,13.0,2016-07-25,Diclofenac,39.65,5.5076111111,56.31,7,28.069654822234224,84.45850453900708,0,53,33,51,34,145,90,150
7/26/2016,M01AB,8.32,2016-07-26,Diclofenac,46.65,5.7516111111,51.64,7,25.96021578853012,87.20343141569995,1,76,18,56,12,83,231,150
7/27/2016,M01AB,3.0,2016-07-27,Diclofenac,47.63,5.928944444433332,51.650000000000006,7,29.11938034904083,85.28399149745545,1,58,33,60,11,106,134,150
7/28/2016,M01AB,9.67,2016-07-28,Diclofenac,40.3,5.828944444433333,56.650000000000006,7,28.968226271711615,83.63413307229635,1,74,39,81,16,129,119,150
7/29/2016,M01AB,9.99,2016-07-29,Diclofenac,44.31,6.106944444433334,54.980000000000004,7,31.244882084958192,90.61053452424031,1,73,14,82,12,56,326,150
7/30/2016,M01AB,6.33,2016-07-30,Diclofenac,50.970000000000006,6.206611111100001,55.32,7,27.5383326475705,86.44052433347939,1,77,17,68,29,93,199,150
7/31/2016,M01AB,6.0,2016-07-31,Diclofenac,52.64,6.2842777777666665,51.99,7,28.32872549149591,88.56532024126227,1,67,24,84,25,22,58,150
8/1/2016,M01AB,8.33,2016-08-01,Diclofenac,56.31,6.350944444433334,53.99,8,27.374075525566134,80.47577236059698,0,75,29,55,18,43,171,150
8/2/2016,M01AB,8.33,2016-08-02,Diclofenac,51.64,6.4732777777666675,54.0,8,29.366179919645212,82.77418163873057,1,59,24,42,18,16,170,150
8/3/2016,M01AB,8.0,2016-08-03,Diclofenac,51.650000000000006,6.5286111111,52.0,8,26.857056701419573,87.26826364208502,1,83,31,51,16,21,260,150
8/4/2016,M01AB,8.0,2016-08-04,Diclofenac,56.650000000000006,6.517277777766666,55.34,8,27.41853228865551,92.76181436753593,1,87,41,48,14,107,80,150
8/5/2016,M01AB,10.33,2016-08-05,Diclofenac,54.980000000000004,6.583944444433333,53.010000000000005,8,27.91184476457481,79.07135180682907,0,60,15,51,23,69,149,150
8/6/2016,M01AB,3.0,2016-08-06,Diclofenac,55.32,6.617277777766668,51.339999999999996,8,27.279913684734538,84.39667661413172,0,63,42,75,26,134,265,150
8/7/2016,M01AB,8.0,2016-08-07,Diclofenac,51.99,6.4726111111,56.339999999999996,8,26.330349578174207,86.2368417944305,1,87,20,61,12,34,324,150
8/8/2016,M01AB,8.34,2016-08-08,Diclofenac,53.99,6.6946111111,53.339999999999996,8,27.291134989347462,83.15169954028215,1,50,37,79,34,140,48,150
8/9/2016,M01AB,6.33,2016-08-09,Diclofenac,54.0,6.8616111111,50.0,8,28.610447624789657,87.54856596098237,1,66,12,80,14,48,297,150
8/10/2016,M01AB,11.34,2016-08-10,Diclofenac,52.0,6.883944444433333,53.67,8,25.46022705088341,82.39980198801906,1,66,12,62,12,107,50,150
8/11/2016,M01AB,5.67,2016-08-11,Diclofenac,55.34,7.050944444433333,50.99,8,27.199454511220313,85.46154298064992,1,59,38,56,33,92,70,150
8/12/2016,M01AB,8.66,2016-08-12,Diclofenac,53.010000000000005,7.050944444433333,52.31,8,25.94981877759124,83.43378428650492,1,79,20,55,27,85,194,150
8/13/2016,M01AB,8.0,2016-08-13,Diclofenac,51.339999999999996,7.132333333333333,44.650000000000006,8,28.792569943387264,88.65829324886431,1,82,41,58,30,85,17,150
8/14/2016,M01AB,5.0,2016-08-14,Diclofenac,56.339999999999996,7.321,40.980000000000004,8,24.715219642824337,82.97090649089319,1,51,24,53,30,101,83,150
8/15/2016,M01AB,5.0,2016-08-15,Diclofenac,53.339999999999996,7.387666666666666,43.980000000000004,8,26.161617229092617,83.94437861114045,1,69,13,73,26,97,278,150
8/16/2016,M01AB,10.0,2016-08-16,Diclofenac,50.0,7.243333333333334,42.32,8,27.56581781259678,87.83706711249147,1,81,41,67,21,122,327,150
8/17/2016,M01AB,8.66,2016-08-17,Diclofenac,53.67,7.276333333333334,35.32,8,29.34828604385151,81.91588402272141,1,52,43,64,19,134,68,150
8/18/2016,M01AB,6.99,2016-08-18,Diclofenac,50.99,7.365,35.989999999999995,8,26.90137460839052,85.20625017029072,0,85,19,80,12,13,278,150
8/19/2016,M01AB,1.0,2016-08-19,Diclofenac,52.31,7.353333333333334,33.33,8,26.167200709960202,79.53239696894019,0,54,39,81,12,103,220,150
8/20/2016,M01AB,4.33,2016-08-20,Diclofenac,44.650000000000006,7.042333333333333,36.33,8,29.821735604160885,81.73619962411277,0,69,27,44,30,123,356,150
8/21/2016,M01AB,8.0,2016-08-21,Diclofenac,40.980000000000004,6.998,40.83,8,24.827979149375633,86.14639382767241,1,52,26,41,32,119,168,150
8/22/2016,M01AB,3.34,2016-08-22,Diclofenac,43.980000000000004,7.153666666666667,40.160000000000004,8,23.701791065069877,82.0279074713913,1,52,14,65,13,19,83,150
8/23/2016,M01AB,3.0,2016-08-23,Diclofenac,42.32,7.109666666666667,45.82,8,27.66002167508,83.36628120452863,0,85,17,69,34,93,113,150
8/24/2016,M01AB,9.33,2016-08-24,Diclofenac,35.32,7.132000000000001,47.48,8,26.24691866347108,86.47925920614381,1,55,14,71,20,57,125,150
8/25/2016,M01AB,4.33,2016-08-25,Diclofenac,35.989999999999995,7.009666666666667,44.15,8,25.46815077430393,83.26244157655921,1,88,26,46,31,15,62,150
8/26/2016,M01AB,4.0,2016-08-26,Diclofenac,33.33,6.876666666666667,44.82,8,28.06253467094903,87.46852621964908,1,85,36,73,28,103,72,150
8/27/2016,M01AB,8.83,2016-08-27,Diclofenac,36.33,6.91,50.160000000000004,8,27.365701070656797,85.64698836245819,1,73,41,59,12,116,108,150
8/28/2016,M01AB,7.33,2016-08-28,Diclofenac,40.83,6.882000000000001,46.66,8,26.153882053894908,86.30704933577351,0,87,16,42,28,72,327,150
8/29/2016,M01AB,9.0,2016-08-29,Diclofenac,40.160000000000004,6.793333333333333,47.66,8,25.079543401993657,88.7228967962156,0,86,31,78,31,63,268,150
8/30/2016,M01AB,4.66,2016-08-30,Diclofenac,45.82,6.882333333333333,41.98,8,28.308685992420216,85.9594691878422,0,57,21,50,12,131,153,150
8/31/2016,M01AB,6.0,2016-08-31,Diclofenac,47.48,6.837666666666666,42.32,8,27.975301766937992,89.61654187140803,0,87,33,44,14,94,300,150
9/1/2016,M01AB,5.0,2016-09-01,Diclofenac,44.15,6.76,38.650000000000006,9,27.851236204330927,82.73378684911347,1,65,26,60,17,81,82,150
9/2/2016,M01AB,9.34,2016-09-02,Diclofenac,44.82,6.649,39.650000000000006,9,30.7699554940715,78.42964271049664,1,50,16,57,11,135,100,150
9/3/2016,M01AB,5.33,2016-09-03,Diclofenac,50.160000000000004,6.693666666666667,35.3,9,26.394872850510772,83.87944422506382,1,63,26,43,18,86,203,150
9/4/2016,M01AB,8.33,2016-09-04,Diclofenac,46.66,6.604666666666668,38.3,9,25.711712243612894,80.79159806270884,1,59,29,50,17,148,84,150
9/5/2016,M01AB,3.32,2016-09-05,Diclofenac,47.66,6.537999999999999,32.63,9,26.962137895178135,78.81596087401849,1,59,36,60,30,91,256,150
9/6/2016,M01AB,5.0,2016-09-06,Diclofenac,41.98,6.548666666666667,36.31,9,27.931620975466753,80.83515708596265,1,71,19,82,17,51,203,150
9/7/2016,M01AB,2.33,2016-09-07,Diclofenac,42.32,6.448666666666667,38.31,9,28.36500917398404,83.33698047317078,1,89,15,49,20,138,238,150
9/8/2016,M01AB,6.0,2016-09-08,Diclofenac,38.650000000000006,6.248333333333333,41.980000000000004,9,27.638145913215507,81.36513528272667,0,80,41,82,15,125,113,150
9/9/2016,M01AB,4.99,2016-09-09,Diclofenac,39.650000000000006,6.237333333333334,38.980000000000004,9,28.528083094771446,85.46717849765419,1,53,17,58,34,147,159,150
9/10/2016,M01AB,8.33,2016-09-10,Diclofenac,35.3,6.025666666666667,35.99,9,26.122690863714332,83.25959167369646,1,72,28,78,21,148,154,150
9/11/2016,M01AB,2.66,2016-09-11,Diclofenac,38.3,6.114333333333333,34.33,9,30.165646906109888,81.56948010020649,1,61,28,64,29,20,79,150
9/12/2016,M01AB,7.0,2016-09-12,Diclofenac,32.63,5.914333333333333,37.66,9,27.876773232411146,76.92179575177653,0,57,31,68,14,141,157,150
9/13/2016,M01AB,7.0,2016-09-13,Diclofenac,36.31,5.881,34.66,9,29.675943747382192,79.46080245796963,0,73,44,46,34,24,23,150
9/14/2016,M01AB,6.0,2016-09-14,Diclofenac,38.31,5.947666666666667,32.33,9,28.514088019566557,80.21499241925255,1,50,37,73,22,16,70,150
9/15/2016,M01AB,3.0,2016-09-15,Diclofenac,41.980000000000004,5.981,34.67,9,28.685129828730677,82.08989450365324,0,75,42,43,28,77,209,150
9/16/2016,M01AB,2.0,2016-09-16,Diclofenac,38.980000000000004,5.7476666666666665,38.0,9,28.854650920348305,81.91199912381657,1,71,15,81,26,111,305,150
9/17/2016,M01AB,6.67,2016-09-17,Diclofenac,35.99,5.525666666666666,38.33,9,28.671562840025974,80.50862123065485,0,74,21,59,34,35,266,150
9/18/2016,M01AB,5.99,2016-09-18,Diclofenac,34.33,5.515,33.66,9,28.964084139801315,80.36104974613151,1,80,42,66,14,111,289,150
9/19/2016,M01AB,4.0,2016-09-19,Diclofenac,37.66,5.681333333333333,33.67,9,29.993728795198646,82.1613706852282,1,83,43,54,10,43,184,150
9/20/2016,M01AB,4.67,2016-09-20,Diclofenac,34.66,5.670333333333334,35.66,9,28.294781754552204,77.42424132311004,1,86,21,67,32,47,183,150
9/21/2016,M01AB,8.34,2016-09-21,Diclofenac,32.33,5.559333333333333,37.989999999999995,9,29.063505636382768,85.08654745774957,1,60,12,63,14,40,88,150
9/22/2016,M01AB,6.33,2016-09-22,Diclofenac,34.67,5.726,43.33,9,27.86539645856916,73.85849934450958,0,53,37,76,27,81,309,150
9/23/2016,M01AB,2.33,2016-09-23,Diclofenac,38.0,5.837000000000001,44.330000000000005,9,30.16017582317421,84.36622844651609,0,57,20,49,32,69,342,150
9/24/2016,M01AB,2.0,2016-09-24,Diclofenac,38.33,5.603666666666667,49.0,9,26.985411546911095,79.86444341472452,1,84,25,80,22,136,109,150
9/25/2016,M01AB,6.0,2016-09-25,Diclofenac,33.66,5.526,54.33,9,30.701410649366224,83.00773944281478,1,74,12,44,16,49,276,150
9/26/2016,M01AB,5.99,2016-09-26,Diclofenac,33.67,5.592666666666667,65.33,9,27.939763074033486,81.09152130287784,1,80,31,81,15,73,16,150
9/27/2016,M01AB,7.0,2016-09-27,Diclofenac,35.66,5.498,62.67,9,25.853837346822928,81.03810323273241,1,72,24,49,24,142,160,150
9/28/2016,M01AB,13.68,2016-09-28,Diclofenac,37.989999999999995,5.487,62.0,9,28.192156622366184,81.66276342807956,0,89,44,41,13,83,188,150
9/29/2016,M01AB,7.33,2016-09-29,Diclofenac,43.33,5.643000000000001,52.31999999999999,9,26.978422513787677,82.42716286726333,1,87,29,57,28,81,154,150
9/30/2016,M01AB,7.0,2016-09-30,Diclofenac,44.330000000000005,5.732,49.32,9,29.260965323483088,79.01350752023828,1,53,13,57,11,34,156,150
10/1/2016,M01AB,7.33,2016-10-01,Diclofenac,49.0,5.765333333333333,46.66,10,29.021064031046414,73.10439739157871,0,30,38,61,63,26,260,150
10/2/2016,M01AB,17.0,2016-10-02,Diclofenac,54.33,5.843000000000001,46.67,10,29.33072485017783,66.74658812926364,0,30,29,67,74,94,87,150
10/3/2016,M01AB,3.33,2016-10-03,Diclofenac,65.33,6.098333333333334,36.35,10,27.165688903581703,69.98400828002163,0,35,38,43,60,92,354,150
10/4/2016,M01AB,6.33,2016-10-04,Diclofenac,62.67,6.031666666666666,35.02,10,29.321540521126384,72.50790977281683,0,18,23,59,59,29,282,150
10/5/2016,M01AB,4.0,2016-10-05,Diclofenac,62.0,5.965000000000001,36.019999999999996,10,26.364181010056566,72.98505273884767,0,35,10,77,55,27,16,150
10/6/2016,M01AB,4.33,2016-10-06,Diclofenac,52.31999999999999,5.987666666666667,40.35,10,27.624145764771416,71.3823665447842,0,15,27,66,54,26,63,150
10/7/2016,M01AB,4.34,2016-10-07,Diclofenac,49.32,5.965333333333333,40.68,10,31.140621984216445,68.8198226861328,0,30,26,40,58,22,302,150
10/8/2016,M01AB,7.34,2016-10-08,Diclofenac,46.66,6.032333333333333,43.339999999999996,10,31.178700237976248,72.69012333510611,0,12,24,52,76,49,99,150
10/9/2016,M01AB,6.68,2016-10-09,Diclofenac,46.67,6.077,40.0,10,30.638186342677447,67.99190128264374,0,21,34,62,67,45,337,150
10/10/2016,M01AB,2.0,2016-10-10,Diclofenac,36.35,6.133333333333334,41.650000000000006,10,28.54953578530618,75.25422722124674,0,26,22,75,77,122,350,150
10/11/2016,M01AB,7.33,2016-10-11,Diclofenac,35.02,5.9223333333333334,41.650000000000006,10,29.92843296578703,69.74598730750101,0,31,42,74,78,29,23,150
10/12/2016,M01AB,8.33,2016-10-12,Diclofenac,36.019999999999996,6.077999999999999,37.32000000000001,10,29.99459619136415,65.38112291738211,0,35,33,46,54,126,150,150
10/13/2016,M01AB,4.66,2016-10-13,Diclofenac,40.35,6.122333333333333,33.32,10,28.262452966211185,66.41594959595034,0,21,43,71,79,108,316,150
10/14/2016,M01AB,7.0,2016-10-14,Diclofenac,40.68,6.044333333333333,30.3,10,32.25509745265072,70.13093091063877,0,39,20,79,57,117,136,150
10/15/2016,M01AB,4.0,2016-10-15,Diclofenac,43.339999999999996,6.0776666666666666,31.96,10,31.316043435863506,70.41947581397815,0,34,34,71,69,140,326,150
10/16/2016,M01AB,8.33,2016-10-16,Diclofenac,40.0,6.111,34.96,10,29.668553739255504,75.90897005485328,0,36,41,49,75,36,87,150
10/17/2016,M01AB,2.0,2016-10-17,Diclofenac,41.650000000000006,6.322,38.96,10,30.040328758491796,66.88450198715732,0,13,10,58,79,24,153,150
10/18/2016,M01AB,3.0,2016-10-18,Diclofenac,41.650000000000006,6.166333333333333,39.620000000000005,10,30.31257421192133,70.1183865979118,0,23,38,43,77,94,300,150
10/19/2016,M01AB,4.33,2016-10-19,Diclofenac,37.32000000000001,6.066666666666666,40.95,10,26.937397697363565,66.82173577875383,0,17,20,45,67,15,35,150
10/20/2016,M01AB,1.64,2016-10-20,Diclofenac,33.32,6.0776666666666666,38.95,10,29.629233926219104,68.52203544035979,0,27,31,53,70,70,313,150
10/21/2016,M01AB,8.66,2016-10-21,Diclofenac,30.3,5.9766666666666675,43.81,10,28.977023628003302,75.05191609020801,0,36,21,79,55,27,184,150
10/22/2016,M01AB,7.0,2016-10-22,Diclofenac,31.96,5.987333333333334,42.15,10,28.497569985157625,66.59099133053203,0,11,10,69,67,138,188,150
10/23/2016,M01AB,12.33,2016-10-23,Diclofenac,34.96,6.009666666666667,50.48,10,29.578349560671068,71.7611272722035,0,23,25,70,50,97,183,150
10/24/2016,M01AB,2.66,2016-10-24,Diclofenac,38.96,6.343,42.81,10,32.69652979027428,71.17872207704318,0,13,25,84,63,86,285,150
10/25/2016,M01AB,4.33,2016-10-25,Diclofenac,39.620000000000005,6.364999999999999,42.81,10,30.961264291900516,69.92748572092538,0,11,12,54,54,49,136,150
10/26/2016,M01AB,2.33,2016-10-26,Diclofenac,40.95,6.309333333333333,40.81,10,29.143231515325805,71.55830986957521,0,15,39,57,67,101,51,150
10/27/2016,M01AB,6.5,2016-10-27,Diclofenac,38.95,6.187333333333333,42.480000000000004,10,30.858874172034238,66.51993885417014,0,17,12,61,73,43,353,150
10/28/2016,M01AB,7.0,2016-10-28,Diclofenac,43.81,6.1706666666666665,37.980000000000004,10,32.099033154879,74.96896752341067,0,12,44,43,76,73,301,150
10/29/2016,M01AB,15.33,2016-10-29,Diclofenac,42.15,5.9479999999999995,39.31,10,31.386950524369155,75.77453648537056,0,24,40,60,59,44,339,150
10/30/2016,M01AB,4.66,2016-10-30,Diclofenac,50.48,6.214666666666667,31.646666667,10,30.08944555488026,70.14131409327794,0,28,44,64,51,62,186,150
10/31/2016,M01AB,2.66,2016-10-31,Diclofenac,42.81,6.136666666666667,34.986666667,10,29.02959483344164,77.26931839184066,0,29,21,50,56,104,159,150
11/1/2016,M01AB,2.33,2016-11-01,Diclofenac,42.81,5.980999999999999,37.326666667,11,27.047334970420387,58.802916205350236,0,84,66,1,71,94,213,150
11/2/2016,M01AB,4.0,2016-11-02,Diclofenac,40.81,5.492,41.996666667,11,26.590228078132625,61.20129598156884,0,77,69,0,55,42,142,150
11/3/2016,M01AB,2.0,2016-11-03,Diclofenac,42.480000000000004,5.514333333333334,40.336666667,11,27.3427898300416,64.29566719132355,0,55,92,19,70,98,269,150
11/4/2016,M01AB,8.33,2016-11-04,Diclofenac,37.980000000000004,5.37,45.666666667,11,26.952757702522955,58.62298661933127,0,86,73,17,75,15,244,150
11/5/2016,M01AB,7.666666667,2016-11-05,Diclofenac,39.31,5.514333333333334,47.996666667,11,27.574329072979,55.855352823361685,0,89,77,10,77,24,299,150
11/6/2016,M01AB,8.0,2016-11-06,Diclofenac,31.646666667,5.625555555566667,48.33,11,25.197147182659148,55.164848803143435,0,55,92,7,60,24,125,150
11/7/2016,M01AB,5.0,2016-11-07,Diclofenac,34.986666667,5.747555555566667,46.33,11,27.976091098451487,66.18247969170798,0,60,85,14,53,141,284,150
11/8/2016,M01AB,7.0,2016-11-08,Diclofenac,37.326666667,5.669555555566666,51.33,11,26.2963994070386,58.41292604808367,0,63,76,4,63,15,44,150
11/9/2016,M01AB,2.34,2016-11-09,Diclofenac,41.996666667,5.680222222233334,49.66,11,29.112891308937897,59.4427897097445,0,70,87,16,61,123,276,150
11/10/2016,M01AB,7.33,2016-11-10,Diclofenac,40.336666667,5.691555555566667,51.31999999999999,11,24.96621827286565,56.66170776503684,0,69,61,3,53,79,61,150
11/11/2016,M01AB,10.66,2016-11-11,Diclofenac,45.666666667,5.691555555566667,48.989999999999995,11,28.603945704747872,62.84501783798756,0,54,91,17,78,27,285,150
11/12/2016,M01AB,8.0,2016-11-12,Diclofenac,47.996666667,5.769222222233334,39.660000000000004,11,26.296866175193973,57.65532042232625,0,58,86,12,66,98,140,150
11/13/2016,M01AB,6.0,2016-11-13,Diclofenac,48.33,5.8805555555666675,36.660000000000004,11,25.02287299457833,58.52621091701604,0,79,90,17,68,136,15,150
11/14/2016,M01AB,10.0,2016-11-14,Diclofenac,46.33,5.847222222233333,37.660000000000004,11,25.274171248918517,60.898561258248485,0,87,63,14,66,138,84,150
11/15/2016,M01AB,5.33,2016-11-15,Diclofenac,51.33,6.047222222233334,29.000000000000004,11,25.51947903770852,56.80786221826328,0,76,94,10,66,86,161,150
11/16/2016,M01AB,4.0,2016-11-16,Diclofenac,49.66,5.947222222233333,27.68,11,26.636248919602874,59.464253191457324,0,54,91,9,57,75,147,150
11/17/2016,M01AB,5.0,2016-11-17,Diclofenac,51.31999999999999,6.0138888888999995,26.68,11,26.78425323205325,64.2066287685098,0,54,70,2,54,105,331,150
11/18/2016,M01AB,1.33,2016-11-18,Diclofenac,48.989999999999995,6.080555555566666,30.35,11,25.139449994092132,61.28476319255059,0,89,82,8,75,14,47,150
11/19/2016,M01AB,5.0,2016-11-19,Diclofenac,39.660000000000004,5.980555555566667,36.36,11,25.963468111608524,60.39162687728508,0,64,82,15,59,132,254,150
11/20/2016,M01AB,7.0,2016-11-20,Diclofenac,36.660000000000004,6.092555555566666,34.69,11,29.213405537917794,60.644594128391596,0,58,94,12,78,108,190,150
11/21/2016,M01AB,1.34,2016-11-21,Diclofenac,37.660000000000004,6.037222222233334,37.02,11,28.591314755151068,58.83259471207031,0,74,76,6,71,50,29,150
11/22/2016,M01AB,4.01,2016-11-22,Diclofenac,29.000000000000004,5.848555555566667,40.18,11,26.654485504511047,65.98845695926478,0,57,79,3,78,71,259,150
11/23/2016,M01AB,3.0,2016-11-23,Diclofenac,27.68,5.571222222233334,41.85,11,26.0570052172523,57.563528608397796,0,63,91,13,64,86,315,150
11/24/2016,M01AB,8.67,2016-11-24,Diclofenac,26.68,5.5825555555666675,42.18,11,26.180046990077393,60.63277848589179,0,88,64,6,55,83,178,150
11/25/2016,M01AB,7.34,2016-11-25,Diclofenac,30.35,5.727222222233333,38.01,11,26.920276959095624,60.34507669902842,0,81,74,9,55,117,94,150
11/26/2016,M01AB,3.33,2016-11-26,Diclofenac,36.36,5.894222222233333,36.67,11,24.46581115220239,63.026287521399404,0,80,91,10,63,26,349,150
11/27/2016,M01AB,9.33,2016-11-27,Diclofenac,34.69,5.788555555566666,36.510000000000005,11,25.613935193864982,63.30952181638092,0,72,93,1,52,13,317,150
11/28/2016,M01AB,4.5,2016-11-28,Diclofenac,37.02,5.866222222233333,34.18,11,23.497123889183616,59.90394358653879,0,50,85,7,69,121,168,150
11/29/2016,M01AB,5.68,2016-11-29,Diclofenac,40.18,5.505222222233333,39.18,11,26.598834683907917,60.87199947933915,0,80,74,12,74,94,78,150
11/30/2016,M01AB,3.33,2016-11-30,Diclofenac,41.85,5.539222222233334,39.5,11,26.97079390955411,60.98560426174185,0,56,68,17,57,138,174,150
12/1/2016,M01AB,4.5,2016-12-01,Diclofenac,42.18,5.561555555566668,40.51,12,22.27522030655094,48.18357503328818,0,64,64,3,32,108,81,150
12/2/2016,M01AB,6.0,2016-12-02,Diclofenac,38.01,5.6338888889000005,41.68,12,25.36098014493505,50.23303119256667,0,55,93,13,27,68,183,150
12/3/2016,M01AB,3.17,2016-12-03,Diclofenac,36.67,5.700555555566667,41.34,12,21.161351505496487,53.18480892783409,0,65,92,3,11,143,167,150
12/4/2016,M01AB,7.0,2016-12-04,Diclofenac,36.510000000000005,5.739555555566667,45.51,12,20.80343767968527,53.31520397086939,0,63,80,13,21,46,290,150
12/5/2016,M01AB,9.5,2016-12-05,Diclofenac,34.18,5.695222222233332,41.849999999999994,12,23.33667772783996,51.4021527341076,0,66,62,14,32,93,338,150
12/6/2016,M01AB,6.0,2016-12-06,Diclofenac,39.18,5.756333333333333,36.01,12,24.57064745391823,57.24874771412089,0,59,89,4,25,129,82,150
12/7/2016,M01AB,4.34,2016-12-07,Diclofenac,39.5,5.689666666666667,31.009999999999998,12,25.5258915371868,55.00635526305242,0,78,64,17,28,148,272,150
12/8/2016,M01AB,5.67,2016-12-08,Diclofenac,40.51,5.667666666666666,32.5,12,22.31167360569659,54.35591635783949,0,57,83,2,22,79,200,150
12/9/2016,M01AB,5.66,2016-12-09,Diclofenac,41.68,5.623333333333333,36.49,12,24.618021250146942,51.23153417647784,0,60,75,3,22,27,281,150
12/10/2016,M01AB,7.34,2016-12-10,Diclofenac,41.34,5.733999999999999,38.16,12,22.94223729574894,54.86636540726563,0,67,65,8,26,39,181,150
12/11/2016,M01AB,3.34,2016-12-11,Diclofenac,45.51,5.734333333333334,36.81,12,22.741059050088772,47.11994573200417,0,69,94,12,20,111,310,150
12/12/2016,M01AB,3.66,2016-12-12,Diclofenac,41.849999999999994,5.490333333333333,35.14,12,24.325489906230008,54.511131067582475,0,65,85,14,12,132,257,150
12/13/2016,M01AB,1.0,2016-12-13,Diclofenac,36.01,5.3456666666666655,31.48,12,23.97848431762013,55.189551006423265,0,76,60,0,19,15,355,150
12/14/2016,M01AB,5.83,2016-12-14,Diclofenac,31.009999999999998,5.178999999999999,36.81,12,20.635411764523624,55.7257449529645,0,72,79,15,25,23,210,150
