date,medicine_name,category,past_7_day_sales,past_30_day_avg_sales,current_stock,days_to_expiry,price_per_unit,daily_sales_real
2018-12-31,Crocin,N02BE,267,1335,222,147,314,44.5
2019-01-01,Crocin,N02BE,1,0,1,356,320,0.0
2019-01-02,Crocin,N02BE,210,1104,145,334,275,36.8
2019-01-03,Crocin,N02BE,313,1272,371,188,140,42.4
2019-01-04,Crocin,N02BE,321,1674,246,345,134,55.8
2019-01-05,Crocin,N02BE,386,1882,220,249,26,62.75
2019-01-06,Crocin,N02BE,386,1422,559,320,282,47.4
2019-01-07,Crocin,N02BE,1,0,0,315,245,0.0
2019-01-08,Crocin,N02BE,317,1254,253,282,348,41.8
2019-01-09,Crocin,N02BE,478,1944,517,17,72,64.8
2019-01-10,Crocin,N02BE,297,1173,185,183,315,39.1
2019-01-11,Crocin,N02BE,436,1848,420,103,310,61.6
2019-01-12,Crocin,N02BE,561,2235,403,278,322,74.5
2019-01-13,Crocin,N02BE,528,2190,640,25,265,73.0
2019-01-14,Crocin,N02BE,288,1530,177,117,253,51.0
2019-01-15,Crocin,N02BE,196,912,276,147,258,30.4
2019-01-16,Crocin,N02BE,349,1464,200,276,200,48.8
2019-01-17,Crocin,N02BE,359,1668,182,322,236,55.6
2019-01-18,Crocin,N02BE,214,834,219,137,218,27.8
2019-01-19,Crocin,N02BE,447,2322,396,236,38,77.4
2019-01-20,Crocin,N02BE,664,2791,586,190,77,93.05
2019-01-21,Crocin,N02BE,451,2014,514,266,222,67.15
2019-01-22,Crocin,N02BE,611,2247,887,269,141,74.9
2019-01-23,Crocin,N02BE,337,1752,389,229,243,58.4
2019-01-24,Crocin,N02BE,283,1419,355,140,160,47.3
2019-01-25,Crocin,N02BE,249,979,362,351,318,32.65
2019-01-26,Crocin,N02BE,574,2934,535,311,192,97.8
2019-01-27,Crocin,N02BE,724,3003,949,102,292,100.1
2019-01-28,Crocin,N02BE,286,1350,386,228,307,45.0
2019-01-29,Crocin,N02BE,227,1164,217,307,199,38.8
2019-01-30,Crocin,N02BE,383,1569,555,322,130,52.312
2019-01-31,Crocin,N02BE,368,1866,273,355,29,62.2
2019-02-01,Crocin,N02BE,311,1167,462,322,262,38.9
2019-02-02,Crocin,N02BE,372,1927,193,311,193,64.262
2019-02-03,Crocin,N02BE,335,1412,303,398,312,47.088
2019-02-04,Crocin,N02BE,360,1410,348,193,329,47.0
2019-02-05,Crocin,N02BE,196,1013,122,60,205,33.8
2019-02-06,Crocin,N02BE,174,870,172,388,54,29.0
2019-02-07,Crocin,N02BE,279,1278,269,260,140,42.6
2019-02-08,Crocin,N02BE,341,1506,470,110,84,50.2
2019-02-09,Crocin,N02BE,320,1549,457,378,80,51.65
2019-02-10,Crocin,N02BE,348,1296,398,235,261,43.2
2019-02-11,Crocin,N02BE,172,900,137,345,87,30.0
2019-02-12,Crocin,N02BE,239,1038,139,89,133,34.6
2019-02-13,Crocin,N02BE,191,816,196,265,33,27.2
2019-02-14,Crocin,N02BE,374,1635,517,138,195,54.5
2019-02-15,Crocin,N02BE,350,1561,225,319,62,52.05
2019-02-16,Crocin,N02BE,298,1092,392,53,207,36.4
2019-02-17,Crocin,N02BE,102,454,68,57,109,15.162
2019-02-18,Crocin,N02BE,174,822,230,107,306,27.4
2019-02-19,Crocin,N02BE,181,822,264,48,183,27.4
2019-02-20,Crocin,N02BE,205,918,236,76,94,30.6
2019-02-21,Crocin,N02BE,370,1362,405,356,169,45.4
2019-02-22,Crocin,N02BE,92,480,70,331,190,16.0
2019-02-23,Crocin,N02BE,299,1146,375,307,89,38.2
2019-02-24,Crocin,N02BE,128,570,116,61,263,19.0
2019-02-25,Crocin,N02BE,151,756,142,211,44,25.2
2019-02-26,Crocin,N02BE,215,810,197,231,232,27.0
2019-02-27,Crocin,N02BE,100,402,51,361,189,13.4
2019-02-28,Crocin,N02BE,246,1020,253,246,100,34.0
2019-03-01,Crocin,N02BE,135,666,189,53,327,22.2
2019-03-02,Crocin,N02BE,346,1380,465,251,321,46.0
2019-03-03,Crocin,N02BE,133,600,93,381,201,20.0
2019-03-04,Crocin,N02BE,259,1230,286,270,344,41.0
2019-03-05,Crocin,N02BE,133,600,191,191,267,20.0
2019-03-06,Crocin,N02BE,254,930,227,18,106,31.0
2019-03-07,Crocin,N02BE,65,300,81,211,38,10.0
2019-03-08,Crocin,N02BE,204,1011,287,352,43,33.7
2019-03-09,Crocin,N02BE,315,1356,444,155,66,45.2
2019-03-10,Crocin,N02BE,397,1530,436,44,281,51.0
2019-03-11,Crocin,N02BE,178,792,128,374,32,26.4
2019-03-12,Crocin,N02BE,232,955,159,142,281,31.85
2019-03-13,Crocin,N02BE,154,660,206,115,307,22.0
2019-03-14,Crocin,N02BE,347,1416,323,11,50,47.2
2019-03-15,Crocin,N02BE,326,1200,239,327,76,40.0
2019-03-16,Crocin,N02BE,235,870,162,44,286,29.0
2019-03-17,Crocin,N02BE,447,1650,469,394,217,55.0
2019-03-18,Crocin,N02BE,166,690,84,232,336,23.0
2019-03-19,Crocin,N02BE,162,786,157,46,157,26.2
2019-03-20,Crocin,N02BE,176,867,126,116,295,28.9
2019-03-21,Crocin,N02BE,108,564,126,203,304,18.8
2019-03-22,Crocin,N02BE,322,1230,461,68,75,41.0
2019-03-23,Crocin,N02BE,122,465,65,136,175,15.5
2019-03-24,Crocin,N02BE,320,1296,238,147,197,43.2
2019-03-25,Crocin,N02BE,170,810,246,211,233,27.0
2019-03-26,Crocin,N02BE,227,1080,215,37,96,36.0
2019-03-27,Crocin,N02BE,206,768,193,160,122,25.6
2019-03-28,Crocin,N02BE,96,420,96,168,168,14.0
2019-03-29,Crocin,N02BE,190,759,191,163,52,25.3
2019-03-30,Crocin,N02BE,119,540,145,240,79,18.0
2019-03-31,Crocin,N02BE,173,810,112,17,92,27.0
2019-04-01,Crocin,N02BE,210,1039,154,26,179,34.65
2019-04-02,Crocin,N02BE,170,720,94,18,137,24.0
2019-04-03,Crocin,N02BE,128,549,122,226,272,18.3
2019-04-04,Crocin,N02BE,296,1170,160,245,116,39.0
2019-04-05,Crocin,N02BE,185,756,232,173,162,25.2
2019-04-06,Crocin,N02BE,82,396,74,234,96,13.2
2019-04-07,Crocin,N02BE,137,570,148,359,280,19.0
2019-04-08,Crocin,N02BE,77,300,41,101,334,10.0
2019-04-09,Crocin,N02BE,73,360,83,98,103,12.0
2019-04-10,Crocin,N02BE,269,1020,254,348,156,34.0
2019-04-11,Crocin,N02BE,90,477,77,367,15,15.9
2019-04-12,Crocin,N02BE,129,498,136,314,258,16.6
2019-04-13,Crocin,N02BE,101,420,146,285,138,14.0
2019-04-14,Crocin,N02BE,167,690,93,285,138,23.0
2019-04-15,Crocin,N02BE,53,264,61,19,328,8.8
2019-04-16,Crocin,N02BE,223,816,328,274,63,27.2
2019-04-17,Crocin,N02BE,111,405,119,331,168,13.5
2019-04-18,Crocin,N02BE,1,0,1,58,91,0.0
2019-04-19,Crocin,N02BE,187,750,108,372,161,25.0
2019-04-20,Crocin,N02BE,170,672,234,240,219,22.4
2019-04-21,Crocin,N02BE,121,630,77,181,194,21.0
2019-04-22,Crocin,N02BE,331,1530,405,106,221,51.0
2019-04-23,Crocin,N02BE,142,552,203,108,124,18.4
2019-04-24,Crocin,N02BE,242,1173,243,284,43,39.1
2019-04-25,Crocin,N02BE,121,450,130,380,332,15.0
2019-04-26,Crocin,N02BE,221,978,311,125,88,32.6
2019-04-27,Crocin,N02BE,192,756,229,338,146,25.2
2019-04-28,Crocin,N02BE,1,0,0,124,162,0.0
2019-04-29,Crocin,N02BE,165,828,88,385,310,27.6
2019-04-30,Crocin,N02BE,167,660,115,156,201,22.0
2019-05-01,Crocin,N02BE,66,240,73,281,37,8.0
2019-05-02,Crocin,N02BE,161,600,143,159,170,20.0
2019-05-03,Crocin,N02BE,165,720,87,25,76,24.0
2019-05-04,Crocin,N02BE,148,750,189,105,148,25.0
2019-05-05,Crocin,N02BE,232,930,184,46,53,31.0
2019-05-06,Crocin,N02BE,184,690,216,294,248,23.0
2019-05-07,Crocin,N02BE,262,1002,353,232,283,33.4
2019-05-08,Crocin,N02BE,96,390,111,30,275,13.0
2019-05-09,Crocin,N02BE,93,375,58,59,58,12.5
2019-05-10,Crocin,N02BE,93,348,97,284,182,11.6
2019-05-11,Crocin,N02BE,133,504,160,203,242,16.8
2019-05-12,Crocin,N02BE,246,1164,304,270,231,38.8
2019-05-13,Crocin,N02BE,187,786,107,320,266,26.2
2019-05-14,Crocin,N02BE,160,750,85,186,181,25.0
2019-05-15,Crocin,N02BE,188,852,244,356,147,28.4
2019-05-16,Crocin,N02BE,92,360,73,342,239,12.0
2019-05-17,Crocin,N02BE,227,840,121,91,197,28.0
2019-05-18,Crocin,N02BE,91,420,66,132,209,14.0
2019-05-19,Crocin,N02BE,175,792,152,319,229,26.4
2019-05-20,Crocin,N02BE,127,639,114,366,343,21.3
2019-05-21,Crocin,N02BE,117,528,146,329,118,17.6
2019-05-22,Crocin,N02BE,163,846,170,257,286,28.2
2019-05-23,Crocin,N02BE,204,783,278,326,235,26.1
2019-05-24,Crocin,N02BE,246,1086,140,347,112,36.2
2019-05-25,Crocin,N02BE,264,1050,213,15,67,35.0
2019-05-26,Crocin,N02BE,196,900,171,51,330,30.0
2019-05-27,Crocin,N02BE,113,570,93,267,228,19.0
2019-05-28,Crocin,N02BE,127,546,101,87,134,18.2
2019-05-29,Crocin,N02BE,109,450,79,141,280,15.0
2019-05-30,Crocin,N02BE,117,516,64,302,42,17.2
2019-05-31,Crocin,N02BE,128,679,85,129,282,22.662
2019-06-01,Crocin,N02BE,150,642,152,205,161,21.4
2019-06-02,Crocin,N02BE,166,840,210,374,248,28.0
2019-06-03,Crocin,N02BE,122,462,124,369,90,15.4
2019-06-04,Crocin,N02BE,223,846,325,350,270,28.2
2019-06-05,Crocin,N02BE,198,783,106,285,57,26.1
2019-06-06,Crocin,N02BE,218,810,305,55,268,27.0
2019-06-07,Crocin,N02BE,125,660,176,223,184,22.0
2019-06-08,Crocin,N02BE,170,672,111,168,313,22.4
2019-06-09,Crocin,N02BE,116,495,114,146,30,16.5
2019-06-10,Crocin,N02BE,113,450,107,22,52,15.0
2019-06-11,Crocin,N02BE,153,750,184,302,69,25.0
2019-06-12,Crocin,N02BE,100,486,137,291,240,16.2
2019-06-13,Crocin,N02BE,142,582,175,191,308,19.4
2019-06-14,Crocin,N02BE,85,450,121,274,312,15.0
2019-06-15,Crocin,N02BE,94,450,50,223,290,15.0
2019-06-16,Crocin,N02BE,109,540,99,235,300,18.0
2019-06-17,Crocin,N02BE,105,540,109,128,100,18.0
2019-06-18,Crocin,N02BE,243,885,248,215,258,29.5
2019-06-19,Crocin,N02BE,108,540,116,237,133,18.0
2019-06-20,Crocin,N02BE,85,450,72,364,168,15.0
2019-06-21,Crocin,N02BE,203,744,272,56,263,24.8
2019-06-22,Crocin,N02BE,170,750,143,370,191,25.0
2019-06-23,Crocin,N02BE,133,546,100,298,314,18.2
2019-06-24,Crocin,N02BE,126,570,188,276,343,19.0
2019-06-25,Crocin,N02BE,89,360,65,56,215,12.0
2019-06-26,Crocin,N02BE,94,348,132,74,188,11.6
2019-06-27,Crocin,N02BE,118,450,89,65,211,15.0
2019-06-28,Crocin,N02BE,106,450,120,209,344,15.0
2019-06-29,Crocin,N02BE,107,549,145,14,128,18.3
2019-06-30,Crocin,N02BE,289,1200,256,80,133,40.0
2019-07-01,Crocin,N02BE,115,420,129,197,182,14.0
2019-07-02,Crocin,N02BE,85,420,101,161,286,14.0
2019-07-03,Crocin,N02BE,230,901,183,56,171,30.05
2019-07-04,Crocin,N02BE,91,390,131,171,225,13.0
2019-07-05,Crocin,N02BE,159,600,109,163,176,20.0
2019-07-06,Crocin,N02BE,129,480,149,15,233,16.0
2019-07-07,Crocin,N02BE,201,750,225,167,20,25.0
2019-07-08,Crocin,N02BE,124,642,159,98,241,21.4
2019-07-09,Crocin,N02BE,112,450,81,249,228,15.0
2019-07-10,Crocin,N02BE,145,588,124,324,228,19.6
2019-07-11,Crocin,N02BE,145,570,180,174,53,19.0
2019-07-12,Crocin,N02BE,253,1020,209,73,235,34.0
2019-07-13,Crocin,N02BE,128,528,68,336,212,17.6
2019-07-14,Crocin,N02BE,158,690,149,156,186,23.0
2019-07-15,Crocin,N02BE,196,720,229,125,99,24.0
2019-07-16,Crocin,N02BE,98,420,51,25,329,14.0
2019-07-17,Crocin,N02BE,207,780,299,84,309,26.0
2019-07-18,Crocin,N02BE,154,720,197,315,22,24.0
2019-07-19,Crocin,N02BE,232,840,219,351,77,28.0
2019-07-20,Crocin,N02BE,96,516,102,277,108,17.2
2019-07-21,Crocin,N02BE,100,480,123,168,104,16.0
2019-07-22,Crocin,N02BE,113,427,96,143,320,14.25
2019-07-23,Crocin,N02BE,55,217,77,41,327,7.25
2019-07-24,Crocin,N02BE,224,926,224,238,320,30.875
2019-07-25,Crocin,N02BE,158,600,170,201,248,20.0
2019-07-26,Crocin,N02BE,103,510,82,135,68,17.0
2019-07-27,Crocin,N02BE,177,660,104,177,120,22.0
2019-07-28,Crocin,N02BE,106,390,74,210,146,13.0
2019-07-29,Crocin,N02BE,192,763,242,298,345,25.45
2019-07-30,Crocin,N02BE,126,570,184,124,73,19.0
2019-07-31,Crocin,N02BE,140,630,142,261,267,21.0
2019-08-01,Crocin,N02BE,207,1110,237,66,109,37.0
2019-08-02,Crocin,N02BE,115,540,119,132,205,18.0
2019-08-03,Crocin,N02BE,96,360,129,157,40,12.0
2019-08-04,Crocin,N02BE,159,720,115,137,344,24.0
2019-08-05,Crocin,N02BE,33,180,42,205,255,6.0
2019-08-06,Crocin,N02BE,121,517,121,23,113,17.25
2019-08-07,Crocin,N02BE,52,270,71,72,79,9.0
2019-08-08,Crocin,N02BE,115,450,60,319,156,15.0
2019-08-09,Crocin,N02BE,53,240,49,117,198,8.0
2019-08-10,Crocin,N02BE,94,450,137,138,35,15.0
2019-08-11,Crocin,N02BE,125,480,108,87,110,16.0
2019-08-12,Crocin,N02BE,233,1080,245,176,48,36.0
2019-08-13,Crocin,N02BE,93,450,51,49,322,15.0
2019-08-14,Crocin,N02BE,130,600,108,100,165,20.0
2019-08-15,Crocin,N02BE,97,360,139,26,270,12.0
2019-08-16,Crocin,N02BE,94,390,61,229,109,13.0
2019-08-17,Crocin,N02BE,132,540,120,103,177,18.0
2019-08-18,Crocin,N02BE,65,330,62,40,103,11.0
2019-08-19,Crocin,N02BE,68,270,98,21,260,9.0
2019-08-20,Crocin,N02BE,107,402,132,174,306,13.4
2019-08-21,Crocin,N02BE,111,583,118,212,313,19.45
2019-08-22,Crocin,N02BE,123,600,64,331,304,20.0
2019-08-23,Crocin,N02BE,69,360,100,140,181,12.0
2019-08-24,Crocin,N02BE,177,738,239,32,84,24.6
2019-08-25,Crocin,N02BE,138,510,187,111,216,17.0
2019-08-26,Crocin,N02BE,142,540,196,131,342,18.0
2019-08-27,Crocin,N02BE,121,630,170,311,301,21.0
2019-08-28,Crocin,N02BE,76,300,66,346,229,10.0
2019-08-29,Crocin,N02BE,141,522,99,348,336,17.4
2019-08-30,Crocin,N02BE,114,570,76,91,301,19.0
2019-08-31,Crocin,N02BE,94,450,98,146,255,15.0
2019-09-01,Crocin,N02BE,95,510,122,211,139,17.0
2019-09-02,Crocin,N02BE,105,540,84,89,188,18.0
2019-09-03,Crocin,N02BE,73,363,108,78,190,12.125
2019-09-04,Crocin,N02BE,171,876,152,207,60,29.23
2019-09-05,Crocin,N02BE,87,420,94,194,124,14.0
2019-09-06,Crocin,N02BE,237,852,177,346,275,28.4
2019-09-07,Crocin,N02BE,220,810,207,47,69,27.0
2019-09-08,Crocin,N02BE,205,780,163,64,110,26.0
2019-09-09,Crocin,N02BE,178,780,216,295,268,26.0
2019-09-10,Crocin,N02BE,161,660,102,175,152,22.0
2019-09-11,Crocin,N02BE,276,1260,153,57,291,42.0
2019-09-12,Crocin,N02BE,151,659,167,383,40,21.975
2019-09-13,Crocin,N02BE,110,510,146,12,256,17.0
2019-09-14,Crocin,N02BE,191,720,109,60,263,24.0
2019-09-15,Crocin,N02BE,159,762,218,360,319,25.4
2019-09-16,Crocin,N02BE,173,660,233,34,96,22.0
2019-09-17,Crocin,N02BE,139,576,181,333,297,19.2
2019-09-18,Crocin,N02BE,124,660,111,68,258,22.0
2019-09-19,Crocin,N02BE,194,990,172,185,154,33.0
2019-09-20,Crocin,N02BE,418,1539,608,98,131,51.3
2019-09-21,Crocin,N02BE,261,1327,265,292,319,44.25
2019-09-22,Crocin,N02BE,324,1695,408,84,226,56.5
2019-09-23,Crocin,N02BE,435,1650,250,148,223,55.0
2019-09-24,Crocin,N02BE,371,1839,302,212,186,61.3
2019-09-25,Crocin,N02BE,220,975,276,335,60,32.5
2019-09-26,Crocin,N02BE,252,930,317,25,343,31.0
2019-09-27,Crocin,N02BE,343,1233,412,187,25,41.1
2019-09-28,Crocin,N02BE,389,1440,300,285,277,48.0
2019-09-29,Crocin,N02BE,550,2034,719,224,342,67.8
2019-09-30,Crocin,N02BE,348,1482,237,386,158,49.4
2019-10-01,Crocin,N02BE,279,1410,195,156,141,47.0
2019-10-02,Crocin,N02BE,211,906,111,176,229,30.2
2019-10-03,Crocin,N02BE,338,1212,430,384,91,40.4
2019-10-04,Crocin,N02BE,159,673,141,51,179,22.45
2019-10-05,Crocin,N02BE,166,762,149,362,58,25.4
2019-10-06,Crocin,N02BE,202,1038,288,28,70,34.6
2019-10-07,Crocin,N02BE,314,1524,390,284,251,50.8
2019-10-08,Crocin,N02BE,337,1329,289,305,49,44.3
2014-01-02,Alprazolam,N05B,45,210,53,324,36,7.0
2014-01-03,Alprazolam,N05B,102,480,107,358,269,16.0
2014-01-04,Alprazolam,N05B,78,300,91,369,58,10.0
2014-01-05,Alprazolam,N05B,57,240,68,157,17,8.0
2014-01-06,Alprazolam,N05B,104,480,66,49,219,16.0
2014-01-07,Alprazolam,N05B,1,0,0,377,192,0.0
2014-01-08,Alprazolam,N05B,151,570,179,285,203,19.0
2014-01-09,Alprazolam,N05B,93,480,46,389,223,16.0
2014-01-10,Alprazolam,N05B,109,450,55,26,82,15.0
2014-01-11,Alprazolam,N05B,98,420,63,202,236,14.0
2014-01-12,Alprazolam,N05B,45,240,33,119,199,8.0
2014-01-13,Alprazolam,N05B,56,270,56,306,274,9.0
2014-01-14,Alprazolam,N05B,42,180,43,80,98,6.0
2014-01-15,Alprazolam,N05B,87,360,108,101,257,12.0
2014-01-16,Alprazolam,N05B,138,570,105,245,64,19.0
2014-01-17,Alprazolam,N05B,92,450,125,304,75,15.0
2014-01-18,Alprazolam,N05B,89,450,98,286,76,15.0
2014-01-19,Alprazolam,N05B,24,120,30,274,241,4.0
2014-01-20,Alprazolam,N05B,102,540,123,315,226,18.0
2014-01-21,Alprazolam,N05B,121,450,150,106,257,15.0
2014-01-22,Alprazolam,N05B,62,300,77,125,45,10.0
2014-01-23,Alprazolam,N05B,16,60,15,153,281,2.0
2014-01-24,Alprazolam,N05B,74,390,74,306,218,13.0
2014-01-25,Alprazolam,N05B,148,540,210,132,286,18.0
2014-01-26,Alprazolam,N05B,26,120,36,239,282,4.0
2014-01-27,Alprazolam,N05B,102,510,53,326,79,17.0
2014-01-28,Alprazolam,N05B,177,660,129,44,341,22.0
2014-01-29,Alprazolam,N05B,76,300,56,343,124,10.0
2014-01-30,Alprazolam,N05B,45,210,36,13,19,7.0
2014-01-31,Alprazolam,N05B,67,270,92,159,64,9.0
2014-02-01,Alprazolam,N05B,91,390,116,59,322,13.0
2014-02-02,Alprazolam,N05B,34,180,39,273,270,6.0
2014-02-03,Alprazolam,N05B,122,480,141,279,83,16.0
2014-02-04,Alprazolam,N05B,47,240,64,49,23,8.0
2014-02-05,Alprazolam,N05B,108,450,74,166,57,15.0
2014-02-06,Alprazolam,N05B,135,510,153,170,148,17.0
2014-02-07,Alprazolam,N05B,155,570,212,63,206,19.0
2014-02-08,Alprazolam,N05B,87,390,91,252,349,13.0
2014-02-09,Alprazolam,N05B,65,300,39,375,182,10.0
2014-02-10,Alprazolam,N05B,161,600,200,342,299,20.0
2014-02-11,Alprazolam,N05B,130,600,84,372,37,20.0
2014-02-12,Alprazolam,N05B,72,270,77,400,154,9.0
2014-02-13,Alprazolam,N05B,97,390,88,184,140,13.0
2014-02-14,Alprazolam,N05B,79,390,103,192,187,13.0
2014-02-15,Alprazolam,N05B,68,270,75,373,229,9.0
2014-02-16,Alprazolam,N05B,36,150,31,144,243,5.0
2014-02-17,Alprazolam,N05B,76,390,97,56,270,13.0
2014-02-18,Alprazolam,N05B,101,420,85,91,297,14.0
2014-02-19,Alprazolam,N05B,131,510,75,286,58,17.0
2014-02-20,Alprazolam,N05B,119,480,167,396,331,16.0
2014-02-21,Alprazolam,N05B,130,510,79,202,277,17.0
2014-02-22,Alprazolam,N05B,69,360,82,368,224,12.0
2014-02-23,Alprazolam,N05B,75,300,69,396,302,10.0
2014-02-24,Alprazolam,N05B,25,120,29,215,64,4.0
2014-02-25,Alprazolam,N05B,79,390,93,18,124,13.0
2014-02-26,Alprazolam,N05B,37,150,38,182,262,5.0
2014-02-27,Alprazolam,N05B,47,240,38,33,175,8.0
2014-02-28,Alprazolam,N05B,91,360,109,66,121,12.0
2014-03-01,Alprazolam,N05B,56,240,48,213,49,8.0
2014-03-02,Alprazolam,N05B,16,60,13,71,275,2.0
2014-03-03,Alprazolam,N05B,7,30,3,337,31,1.0
2014-03-04,Alprazolam,N05B,52,270,77,193,81,9.0
2014-03-05,Alprazolam,N05B,24,120,18,298,254,4.0
2014-03-06,Alprazolam,N05B,124,510,159,220,18,17.0
2014-03-07,Alprazolam,N05B,25,90,26,308,223,3.0
2014-03-08,Alprazolam,N05B,64,330,52,319,43,11.0
2014-03-09,Alprazolam,N05B,24,90,29,151,67,3.0
2014-03-10,Alprazolam,N05B,88,330,115,345,162,11.0
2014-03-11,Alprazolam,N05B,77,360,80,242,202,12.0
2014-03-12,Alprazolam,N05B,138,660,139,160,78,22.0
2014-03-13,Alprazolam,N05B,56,300,33,363,96,10.0
2014-03-14,Alprazolam,N05B,87,330,86,190,80,11.0
2014-03-15,Alprazolam,N05B,129,540,131,81,97,18.0
2014-03-16,Alprazolam,N05B,40,180,26,46,161,6.0
2014-03-17,Alprazolam,N05B,45,180,62,340,301,6.0
2014-03-18,Alprazolam,N05B,63,270,50,192,79,9.0
2014-03-19,Alprazolam,N05B,12,60,15,395,173,2.0
2014-03-20,Alprazolam,N05B,31,150,43,325,123,5.0
2014-03-21,Alprazolam,N05B,23,120,34,150,122,4.0
2014-03-22,Alprazolam,N05B,83,300,105,43,160,10.0
2014-03-23,Alprazolam,N05B,1,0,1,154,293,0.0
2014-03-24,Alprazolam,N05B,43,210,38,16,148,7.0
2014-03-25,Alprazolam,N05B,48,210,27,252,271,7.0
2014-03-26,Alprazolam,N05B,43,210,21,244,17,7.0
2014-03-27,Alprazolam,N05B,44,180,24,86,299,6.0
2014-03-28,Alprazolam,N05B,17,90,15,211,290,3.0
2014-03-29,Alprazolam,N05B,50,240,29,321,345,8.0
2014-03-30,Alprazolam,N05B,32,120,38,20,286,4.0
2014-03-31,Alprazolam,N05B,39,180,35,306,184,6.0
2014-04-01,Alprazolam,N05B,31,150,28,227,117,5.0
2014-04-02,Alprazolam,N05B,5,30,2,250,165,1.0
2014-04-03,Alprazolam,N05B,24,120,16,61,88,4.0
2014-04-04,Alprazolam,N05B,54,270,52,294,129,9.0
2014-04-05,Alprazolam,N05B,40,150,58,137,157,5.0
2014-04-06,Alprazolam,N05B,7,30,6,45,248,1.0
2014-04-07,Alprazolam,N05B,33,120,45,277,245,4.0
2014-04-08,Alprazolam,N05B,41,180,53,290,159,6.0
2014-04-09,Alprazolam,N05B,15,60,12,367,52,2.0
2014-04-10,Alprazolam,N05B,62,300,86,212,300,10.0
2014-04-11,Alprazolam,N05B,13,60,12,371,281,2.0
2014-04-12,Alprazolam,N05B,140,570,84,277,295,19.0
2014-04-13,Alprazolam,N05B,24,90,20,138,95,3.0
2014-04-14,Alprazolam,N05B,73,300,91,170,86,10.0
2014-04-15,Alprazolam,N05B,95,360,131,53,349,12.0
2014-04-16,Alprazolam,N05B,6,30,5,60,33,1.0
2014-04-17,Alprazolam,N05B,111,570,106,136,234,19.0
2014-04-18,Alprazolam,N05B,81,300,49,153,278,10.0
2014-04-19,Alprazolam,N05B,42,210,42,313,339,7.0
2014-04-20,Alprazolam,N05B,1,0,1,319,45,0.0
2014-04-21,Alprazolam,N05B,65,240,97,135,228,8.0
2014-04-22,Alprazolam,N05B,66,240,37,78,213,8.0
2014-04-23,Alprazolam,N05B,64,240,32,282,77,8.0
2014-04-24,Alprazolam,N05B,35,180,17,157,185,6.0
2014-04-25,Alprazolam,N05B,76,300,48,68,112,10.0
2014-04-26,Alprazolam,N05B,97,360,61,33,221,12.0
2014-04-27,Alprazolam,N05B,13,60,15,323,32,2.0
2014-04-28,Alprazolam,N05B,65,240,53,240,65,8.0
2014-04-29,Alprazolam,N05B,35,180,41,154,74,6.0
2014-04-30,Alprazolam,N05B,85,330,95,326,159,11.0
2014-05-01,Alprazolam,N05B,1,0,1,99,52,0.0
2014-05-02,Alprazolam,N05B,95,480,54,329,267,16.0
2014-05-03,Alprazolam,N05B,38,150,29,165,126,5.0
2014-05-04,Alprazolam,N05B,19,90,13,95,173,3.0
2014-05-05,Alprazolam,N05B,48,210,63,355,219,7.0
2014-05-06,Alprazolam,N05B,64,300,63,250,240,10.0
2014-05-07,Alprazolam,N05B,59,240,53,49,245,8.0
2014-05-08,Alprazolam,N05B,68,300,70,253,164,10.0
2014-05-09,Alprazolam,N05B,89,360,76,267,252,12.0
2014-05-10,Alprazolam,N05B,105,450,95,56,107,15.0
2014-05-11,Alprazolam,N05B,57,210,53,349,181,7.0
2014-05-12,Alprazolam,N05B,66,240,90,97,247,8.0
2014-05-13,Alprazolam,N05B,57,210,66,252,262,7.0
2014-05-14,Alprazolam,N05B,29,120,41,272,338,4.0
2014-05-15,Alprazolam,N05B,57,210,55,210,317,7.0
2014-05-16,Alprazolam,N05B,72,300,95,220,194,10.0
2014-05-17,Alprazolam,N05B,105,420,65,348,345,14.0
2014-05-18,Alprazolam,N05B,47,180,55,119,16,6.0
2014-05-19,Alprazolam,N05B,39,150,34,126,113,5.0
2014-05-20,Alprazolam,N05B,56,300,28,167,340,10.0
2014-05-21,Alprazolam,N05B,38,180,24,108,345,6.0
2014-05-22,Alprazolam,N05B,50,240,57,207,291,8.0
2014-05-23,Alprazolam,N05B,52,240,50,259,58,8.0
2014-05-24,Alprazolam,N05B,63,330,52,268,307,11.0
2014-05-25,Alprazolam,N05B,56,240,36,77,130,8.0
2014-05-26,Alprazolam,N05B,54,210,70,394,66,7.0
2014-05-27,Alprazolam,N05B,94,360,116,67,252,12.0
2014-05-28,Alprazolam,N05B,74,270,74,164,112,9.0
2014-05-29,Alprazolam,N05B,96,390,67,277,318,13.0
2014-05-30,Alprazolam,N05B,112,420,165,98,327,14.0
2014-05-31,Alprazolam,N05B,70,300,73,197,195,10.0
2014-06-01,Alprazolam,N05B,30,120,36,270,180,4.0
2014-06-02,Alprazolam,N05B,119,480,104,119,42,16.0
2014-06-03,Alprazolam,N05B,47,210,41,319,163,7.0
2014-06-04,Alprazolam,N05B,49,180,72,119,186,6.0
2014-06-05,Alprazolam,N05B,27,120,31,213,285,4.0
2014-06-06,Alprazolam,N05B,106,450,140,124,135,15.0
2014-06-07,Alprazolam,N05B,53,240,59,107,265,8.0
2014-06-08,Alprazolam,N05B,67,240,94,329,151,8.0
2014-06-09,Alprazolam,N05B,113,510,88,134,250,17.0
